history:UCC_Compressor_Data/Module Seconds_DRYER
26-Aug-15 12:00 AM BST  to  26-Aug-15 11:59 PM BST

Timestamp,Trend Flags,Status,Value (s)
"26-Aug-15 12:58:30 PM BST","{ }","{ok}","265870016.0 s"
"26-Aug-15 12:58:40 PM BST","{ }","{ok}","265870032.0 s"
"26-Aug-15 12:58:50 PM BST","{ }","{ok}","265870032.0 s"
"26-Aug-15 12:59:00 PM BST","{ }","{ok}","265870048.0 s"
"26-Aug-15 12:59:10 PM BST","{ }","{ok}","265870064.0 s"
"26-Aug-15 12:59:20 PM BST","{ }","{ok}","265870064.0 s"
"26-Aug-15 12:59:30 PM BST","{ }","{ok}","265870080.0 s"
"26-Aug-15 12:59:40 PM BST","{ }","{ok}","265870080.0 s"
"26-Aug-15 12:59:50 PM BST","{ }","{ok}","265870096.0 s"
"26-Aug-15 1:00:00 PM BST","{ }","{ok}","265870112.0 s"
"26-Aug-15 1:00:10 PM BST","{ }","{ok}","265870112.0 s"
"26-Aug-15 1:00:20 PM BST","{ }","{ok}","265870128.0 s"
"26-Aug-15 1:00:30 PM BST","{ }","{ok}","265870144.0 s"
"26-Aug-15 1:00:40 PM BST","{ }","{ok}","265870144.0 s"
"26-Aug-15 1:00:50 PM BST","{ }","{ok}","265870160.0 s"
"26-Aug-15 1:01:00 PM BST","{ }","{ok}","265870176.0 s"
"26-Aug-15 1:01:10 PM BST","{ }","{ok}","265870176.0 s"
"26-Aug-15 1:01:20 PM BST","{ }","{ok}","265870192.0 s"
"26-Aug-15 1:01:30 PM BST","{ }","{ok}","265870192.0 s"
"26-Aug-15 1:01:40 PM BST","{ }","{ok}","265870208.0 s"
"26-Aug-15 1:01:50 PM BST","{ }","{ok}","265870208.0 s"
"26-Aug-15 1:02:00 PM BST","{ }","{ok}","265870224.0 s"
"26-Aug-15 1:02:10 PM BST","{ }","{ok}","265870240.0 s"
"26-Aug-15 1:02:20 PM BST","{ }","{ok}","265870240.0 s"
"26-Aug-15 1:02:30 PM BST","{ }","{ok}","265870256.0 s"
