"Timest";"Element2OutletTemp";"Element2InletTemp";"Element 1 OutletTemp";"IntercoolerPressure";"ConverterCabTemp";"Oil Pressure";"Outlet Pressure";"Accumulated Volume";"Module Seconds";"Motor Starts";"Running Seconds";"VSD_1_20";"VSD_20_40";"VSD_40_60";"VSD_60_80";"VSD_80_100";"Inlet Dryer Temperature";"DryerVesselAPressure";"Dryer Vessel Bpressure";"I1";"I2";"I3";"KW";"KVA";"KVAR";"PF";"AV_VOLTS";"In";"V1";"V2";"V3";"Hz";"Delta Accumulated Volume";"Delta Module Seconds";"Delta Motor Starts";"Delta Running Seconds";"Delta VSD_1_20";"Delta VSD_20_40";"Delta VSD_40_60";"Delta VSD_60_80";"Delta VSD_80_100"
1.44059327E12;61.1;20.4;119.6;-93.0;28.0;3098.0;7277.0;3508000.0;3.05444608E8;556362.0;1.31932088E8;3006821.0;1.28658704E8;258733.0;7929.0;0.0;20.4;7298.0;7277.0;19.2;10.3;23.8;8.23;12.61;9.55;0.65;408.99;11.9;236.4;234.6;237.4;49.9;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059328E12;60.5;20.4;119.6;-100.0;28.0;3098.0;7235.0;3508000.0;3.05444608E8;556362.0;1.31932096E8;3006821.0;1.28658712E8;258733.0;7929.0;0.0;20.4;7277.0;7256.0;19.3;10.2;24.0;8.26;12.66;9.59;0.65;409.17;12.0;236.6;234.6;237.5;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059329E12;60.5;20.4;119.0;-93.0;28.0;3098.0;7215.0;3508000.0;3.05444608E8;556362.0;1.31932104E8;3006821.0;1.2865872E8;258733.0;7929.0;0.0;21.0;7256.0;7235.0;20.9;9.9;23.1;8.23;12.75;9.74;0.65;409.17;11.7;236.2;234.7;237.8;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405933E12;59.8;21.0;119.0;-100.0;28.7;3098.0;7215.0;3508000.0;3.0544464E8;556362.0;1.3193212E8;3006821.0;1.28658728E8;258733.0;7929.0;0.0;20.4;7235.0;7215.0;19.8;10.0;23.8;8.23;12.68;9.65;0.65;409.05;12.0;236.4;234.6;237.5;49.9;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059331E12;60.5;21.0;119.0;-93.0;28.0;17.0;7194.0;3508000.0;3.0544464E8;556362.0;1.3193212E8;3006821.0;1.28658744E8;258733.0;7929.0;0.0;20.4;7215.0;7194.0;18.3;10.8;24.2;8.27;12.61;9.51;0.66;408.99;11.5;236.6;234.5;237.3;49.9;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0
1.44059332E12;59.8;21.0;118.3;-85.0;28.7;24.0;7173.0;3508000.0;3.0544464E8;556362.0;1.31932136E8;3006821.0;1.28658752E8;258733.0;7929.0;0.0;20.4;7194.0;7173.0;19.1;10.2;24.4;8.28;12.7;9.63;0.65;408.99;12.4;236.4;234.6;237.4;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059333E12;59.8;20.4;118.3;-93.0;28.0;24.0;7152.0;3508000.0;3.0544464E8;556362.0;1.31932136E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7173.0;7152.0;10.6;6.7;11.3;4.47;6.76;5.07;0.66;408.82;4.9;236.3;234.6;237.2;49.9;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059334E12;57.9;21.0;114.5;-34.0;28.7;17.0;7132.0;3508000.0;3.05444672E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7152.0;7132.0;5.1;5.4;4.7;2.54;3.59;2.53;0.71;408.71;0.7;236.7;233.9;237.3;49.9;0.0;32.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0
1.44059335E12;57.3;21.0;110.7;-56.0;28.0;24.0;7111.0;3508000.0;3.05444672E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7132.0;7111.0;5.1;5.4;4.7;2.55;3.59;2.52;0.71;408.71;0.6;236.8;233.9;237.2;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059336E12;56.0;21.0;106.9;-63.0;28.0;24.0;7090.0;3508000.0;3.05444672E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7111.0;7111.0;5.1;5.3;4.8;2.53;3.59;2.54;0.71;408.71;0.8;236.8;233.8;237.3;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059337E12;55.4;21.0;103.1;-63.0;28.0;24.0;7070.0;3508000.0;3.05444704E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7111.0;7090.0;5.1;5.4;4.8;2.55;3.61;2.55;0.71;408.53;0.7;236.7;233.8;237.1;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059338E12;54.7;21.0;99.9;-56.0;28.0;24.0;7049.0;3508000.0;3.05444704E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7090.0;7070.0;5.1;5.3;4.7;2.52;3.56;2.52;0.71;408.53;0.8;236.8;233.7;237.1;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059339E12;54.1;21.0;96.1;-56.0;28.0;17.0;7028.0;3508000.0;3.05444704E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7070.0;7049.0;5.0;5.2;4.7;2.45;3.51;2.52;0.7;408.24;0.6;236.5;233.6;237.0;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.4405934E12;53.5;21.0;92.9;-56.0;28.0;3083.0;7028.0;3508000.0;3.05444736E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7049.0;7028.0;5.0;5.1;4.8;2.43;3.51;2.54;0.69;408.42;0.7;237.0;233.6;236.8;49.9;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059341E12;52.8;21.0;91.6;-56.0;28.0;3127.0;7007.0;3508000.0;3.05444736E8;556362.0;1.31932144E8;3006821.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7028.0;7007.0;5.0;5.1;4.8;2.42;3.51;2.55;0.69;408.36;0.7;236.5;233.6;237.2;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059342E12;52.2;21.0;87.8;-56.0;28.0;3112.0;6987.0;3508000.0;3.05444736E8;556363.0;1.31932144E8;3006825.0;1.2865876E8;258733.0;7929.0;0.0;20.4;7007.0;6987.0;14.9;11.6;22.4;7.68;11.54;8.61;0.67;408.07;9.7;236.1;233.7;237.0;50.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0
1.44059343E12;50.9;20.4;91.6;-85.0;27.4;3156.0;6966.0;3508000.0;3.05444768E8;556363.0;1.3193216E8;3006826.0;1.28658768E8;258733.0;7929.0;0.0;20.4;6987.0;6987.0;26.0;23.3;33.5;13.5;19.51;14.08;0.69;407.67;9.8;235.3;233.4;237.4;49.9;0.0;32.0;0.0;16.0;1.0;8.0;0.0;0.0;0.0
1.44059344E12;68.7;22.3;103.1;2563.0;28.0;3127.0;7028.0;3508000.0;3.05444768E8;556363.0;1.3193216E8;3006826.0;1.28658784E8;258733.0;7929.0;0.0;20.4;7215.0;7194.0;39.1;37.1;46.4;20.76;28.86;20.04;0.72;407.38;8.8;234.9;233.3;237.4;49.9;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0
1.44059345E12;89.7;21.7;122.1;2556.0;28.0;3127.0;7298.0;3508000.0;3.05444768E8;556363.0;1.31932176E8;3006826.0;1.28658792E8;258733.0;7929.0;0.0;20.4;7443.0;7443.0;39.7;37.8;45.2;20.85;28.88;19.99;0.72;407.49;7.7;235.0;233.4;237.4;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059346E12;99.2;21.0;132.9;844.0;27.4;3120.0;7526.0;3508000.0;3.054448E8;556363.0;1.31932184E8;3006826.0;1.286588E8;258733.0;7929.0;0.0;21.0;7567.0;7546.0;19.6;16.0;25.2;9.56;14.35;10.7;0.67;408.19;8.9;235.8;233.6;237.6;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059347E12;81.4;19.8;134.9;-93.0;28.0;3120.0;7526.0;3508000.0;3.054448E8;556363.0;1.31932192E8;3006826.0;1.28658816E8;258733.0;7929.0;0.0;21.0;7546.0;7526.0;17.6;12.1;24.4;8.37;12.77;9.65;0.66;408.19;11.2;236.0;233.7;237.3;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059348E12;70.0;20.4;128.5;-85.0;28.0;3127.0;7505.0;3508000.0;3.054448E8;556363.0;1.31932208E8;3006826.0;1.28658824E8;258733.0;7929.0;0.0;21.0;7526.0;7505.0;17.5;13.5;22.5;8.27;12.63;9.54;0.66;408.19;8.6;235.7;233.7;237.6;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059349E12;65.5;20.4;124.0;-85.0;28.0;3120.0;7463.0;3508000.0;3.054448E8;556363.0;1.31932216E8;3006826.0;1.28658832E8;258733.0;7929.0;0.0;21.0;7505.0;7484.0;17.4;12.1;23.9;8.32;12.61;9.48;0.66;408.42;10.8;236.2;233.9;237.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405935E12;63.6;20.4;122.8;-93.0;28.0;3127.0;7443.0;3508000.0;3.05444832E8;556363.0;1.31932224E8;3006826.0;1.2865884E8;258733.0;7929.0;0.0;20.4;7484.0;7463.0;17.7;11.6;24.2;8.34;12.64;9.5;0.66;408.53;11.2;236.3;234.1;237.2;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059351E12;62.4;20.4;120.9;-85.0;28.0;3120.0;7422.0;3508000.0;3.05444832E8;556363.0;1.3193224E8;3006826.0;1.28658848E8;258733.0;7929.0;0.0;20.4;7463.0;7422.0;17.5;12.3;24.0;8.33;12.72;9.61;0.65;408.88;10.8;236.3;234.2;237.7;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059352E12;61.1;21.0;119.6;-85.0;28.0;3120.0;7401.0;3508000.0;3.05444832E8;556363.0;1.31932248E8;3006826.0;1.28658864E8;258733.0;7929.0;0.0;20.4;7422.0;7401.0;16.2;14.6;22.8;8.32;12.66;9.54;0.66;408.59;8.2;235.9;234.0;237.8;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059353E12;60.5;20.4;119.0;-85.0;27.4;3120.0;7360.0;3508000.0;3.05444864E8;556363.0;1.31932256E8;3006826.0;1.28658872E8;258733.0;7929.0;0.0;21.0;7401.0;7380.0;17.6;14.3;21.8;8.2;12.68;9.68;0.65;408.65;7.3;235.7;234.1;238.0;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059354E12;60.5;20.4;118.3;-100.0;28.0;3120.0;7339.0;3508000.0;3.05444864E8;556363.0;1.31932264E8;3006826.0;1.2865888E8;258733.0;7929.0;0.0;20.4;7380.0;7360.0;17.6;13.7;21.8;8.18;12.54;9.51;0.65;408.65;7.7;235.8;234.1;237.9;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059355E12;59.8;21.0;117.7;-85.0;28.0;3120.0;7318.0;3508000.0;3.05444864E8;556363.0;1.31932272E8;3006826.0;1.28658896E8;258733.0;7929.0;0.0;20.4;7339.0;7318.0;17.3;13.6;22.7;8.27;12.66;9.59;0.65;408.59;8.6;235.8;234.0;237.9;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059356E12;59.8;21.0;117.1;-85.0;28.0;3127.0;7277.0;3508000.0;3.05444896E8;556363.0;1.31932288E8;3006826.0;1.28658904E8;258733.0;7929.0;0.0;20.4;7318.0;7298.0;17.7;13.9;21.9;8.2;12.63;9.6;0.65;408.3;7.6;235.5;233.9;237.8;49.9;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059357E12;59.2;20.4;117.1;-93.0;28.0;3120.0;7256.0;3508000.0;3.05444896E8;556363.0;1.31932296E8;3006826.0;1.28658912E8;258733.0;7929.0;0.0;20.4;7298.0;7277.0;17.3;13.3;22.6;8.26;12.56;9.46;0.66;408.36;9.0;235.8;233.8;237.7;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059358E12;59.2;21.0;117.1;-85.0;28.0;2037.0;7235.0;3508000.0;3.05444896E8;556363.0;1.31932304E8;3006826.0;1.28658928E8;258733.0;7929.0;0.0;20.4;7277.0;7256.0;18.0;11.4;24.1;8.26;12.64;9.56;0.65;408.36;11.5;236.1;233.9;237.3;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059359E12;59.2;21.0;117.1;-85.0;28.0;24.0;7215.0;3508000.0;3.05444928E8;556363.0;1.3193232E8;3006826.0;1.28658928E8;258733.0;7929.0;0.0;20.4;7256.0;7235.0;17.6;12.2;23.8;8.29;12.66;9.57;0.65;408.53;10.6;236.1;233.9;237.6;50.0;0.0;32.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0
1.4405936E12;58.6;20.4;117.1;-93.0;28.0;24.0;7194.0;3508000.0;3.05444928E8;556363.0;1.31932328E8;3006826.0;1.28658936E8;258733.0;7929.0;0.0;20.4;7215.0;7194.0;17.6;13.0;22.9;8.25;12.64;9.57;0.65;408.48;9.4;235.9;233.8;237.8;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059361E12;58.6;21.0;117.1;24.0;28.0;24.0;7152.0;3508000.0;3.05444928E8;556363.0;1.31932336E8;3006826.0;1.28658944E8;258733.0;7929.0;0.0;20.4;7194.0;7173.0;5.2;5.3;4.6;2.55;3.56;2.49;0.72;408.99;0.7;236.3;233.9;238.2;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059362E12;56.6;21.0;111.3;-49.0;28.0;17.0;7132.0;3508000.0;3.0544496E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7173.0;7173.0;4.1;4.4;3.8;2.2;2.9;1.9;0.76;409.11;0.8;236.6;233.9;238.1;50.0;0.0;32.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059363E12;56.0;21.0;108.8;-56.0;28.0;17.0;7132.0;3508000.0;3.0544496E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7152.0;7132.0;1.8;2.5;2.0;1.47;1.49;0.23;0.99;409.23;1.0;236.8;234.1;237.9;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059364E12;55.4;21.0;105.0;-63.0;28.0;24.0;7111.0;3508000.0;3.0544496E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7152.0;7111.0;1.8;2.5;2.1;1.53;1.51;0.0;1.0;409.28;1.0;237.2;234.1;237.6;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059365E12;54.1;21.0;101.2;-56.0;27.4;24.0;7090.0;3508000.0;3.0544496E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7132.0;7111.0;1.9;2.6;2.1;1.53;1.56;0.3;0.98;409.34;1.0;237.2;234.2;237.6;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059366E12;53.5;21.0;97.3;-56.0;28.0;24.0;7090.0;3508000.0;3.05444992E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7111.0;7111.0;1.8;2.4;2.1;1.48;1.49;0.17;0.99;409.75;0.9;237.5;234.5;237.7;49.9;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059367E12;52.8;21.0;95.4;-63.0;27.4;24.0;7090.0;3508000.0;3.05444992E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7111.0;7090.0;1.6;2.3;2.1;1.42;1.42;0.0;1.0;409.34;0.9;237.2;234.3;237.5;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059368E12;51.6;21.0;91.6;-56.0;28.0;24.0;7049.0;3508000.0;3.05444992E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7090.0;7070.0;1.6;2.5;2.2;1.49;1.49;0.0;1.0;409.46;1.1;237.2;234.5;237.5;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059369E12;50.9;21.0;88.4;-56.0;28.0;3010.0;7049.0;3508000.0;3.05445024E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7070.0;7049.0;1.7;2.6;2.2;1.53;1.54;0.13;1.0;409.51;0.8;237.3;234.3;237.7;49.9;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.4405937E12;50.9;21.0;87.2;-56.0;28.0;3215.0;7028.0;3508000.0;3.05445024E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7049.0;7049.0;1.7;2.6;2.3;1.56;1.56;0.0;1.0;409.51;0.9;237.3;234.4;237.6;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059371E12;49.7;21.0;84.6;-63.0;27.4;3098.0;7007.0;3508000.0;3.05445024E8;556363.0;1.31932336E8;3006826.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7049.0;7028.0;1.7;2.5;2.2;1.52;1.51;0.0;1.0;409.69;0.9;237.4;234.4;237.8;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059372E12;48.4;21.0;82.7;46.0;27.4;3090.0;6987.0;3508000.0;3.05445056E8;556364.0;1.31932336E8;3006829.0;1.28658952E8;258733.0;7929.0;0.0;20.4;7028.0;7007.0;18.5;11.4;25.1;8.59;13.0;9.76;0.66;408.76;11.9;236.4;234.3;237.3;49.9;0.0;32.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
1.44059373E12;53.5;21.7;94.2;2212.0;27.4;3120.0;6945.0;3508000.0;3.05445056E8;556364.0;1.31932352E8;3006831.0;1.2865896E8;258733.0;7929.0;0.0;20.4;6966.0;6966.0;35.5;28.9;43.2;18.08;25.4;17.84;0.71;408.42;11.8;235.8;234.0;237.6;50.0;0.0;0.0;0.0;16.0;2.0;8.0;0.0;0.0;0.0
1.44059374E12;72.5;22.3;105.0;2520.0;27.4;3105.0;7049.0;3508000.0;3.05445056E8;556364.0;1.3193236E8;3006831.0;1.28658968E8;258733.0;7929.0;0.0;20.4;7152.0;7132.0;39.4;34.9;47.2;20.63;28.66;19.89;0.72;408.19;10.5;235.7;233.8;237.5;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059375E12;93.5;21.7;124.7;2549.0;27.4;3105.0;7318.0;3508000.0;3.05445088E8;556364.0;1.31932368E8;3006831.0;1.28658976E8;258733.0;7929.0;0.0;21.0;7360.0;7360.0;39.7;35.1;47.2;20.74;28.77;19.94;0.72;408.19;10.3;235.6;233.9;237.5;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059376E12;98.6;20.4;134.9;251.0;27.4;3105.0;7526.0;3508000.0;3.05445088E8;556364.0;1.31932384E8;3006831.0;1.28658992E8;258733.0;7929.0;0.0;21.0;7567.0;7546.0;22.0;14.5;28.4;10.31;15.34;11.36;0.67;408.82;12.2;236.3;234.3;237.5;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059377E12;87.2;19.8;133.6;-93.0;27.4;3105.0;7484.0;3508000.0;3.05445088E8;556364.0;1.31932392E8;3006831.0;1.28659E8;258733.0;7929.0;0.0;21.0;7505.0;7505.0;17.5;12.8;23.2;8.32;12.65;9.53;0.66;409.05;9.6;236.3;234.3;237.9;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059378E12;78.3;20.4;130.4;-85.0;27.4;3105.0;7443.0;3508000.0;3.0544512E8;556364.0;1.319324E8;3006831.0;1.28659008E8;258733.0;7929.0;0.0;21.0;7463.0;7463.0;17.3;13.0;22.9;8.32;12.58;9.44;0.66;409.05;9.3;236.3;234.3;237.9;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059379E12;68.7;20.4;127.2;-85.0;27.4;3105.0;7401.0;3508000.0;3.0544512E8;556364.0;1.31932408E8;3006831.0;1.28659016E8;258733.0;7929.0;0.0;21.0;7443.0;7422.0;17.4;12.8;23.1;8.33;12.61;9.47;0.66;409.11;9.5;236.4;234.2;238.0;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405938E12;64.3;20.4;122.8;-93.0;27.4;3105.0;7360.0;3508000.0;3.0544512E8;556364.0;1.31932424E8;3006831.0;1.28659032E8;258733.0;7929.0;0.0;21.0;7401.0;7380.0;17.9;11.6;24.2;8.36;12.72;9.58;0.66;409.4;11.3;236.7;234.4;238.0;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059381E12;62.4;20.4;120.9;-85.0;27.4;3105.0;7318.0;3508000.0;3.05445152E8;556364.0;1.31932432E8;3006831.0;1.2865904E8;258733.0;7929.0;0.0;21.0;7360.0;7339.0;17.9;12.6;23.0;8.31;12.66;9.55;0.66;409.23;9.6;236.4;234.3;238.1;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059382E12;61.7;20.4;119.6;-85.0;27.4;3105.0;7298.0;3508000.0;3.05445152E8;556364.0;1.31932448E8;3006831.0;1.28659048E8;258733.0;7929.0;0.0;21.0;7318.0;7298.0;18.4;10.9;24.4;8.36;12.71;9.58;0.66;409.23;11.9;236.7;234.3;237.8;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059383E12;60.5;20.4;119.0;-85.0;27.4;3105.0;7256.0;3508000.0;3.05445152E8;556364.0;1.31932448E8;3006831.0;1.28659056E8;258733.0;7929.0;0.0;20.4;7298.0;7277.0;18.0;12.5;22.8;8.3;12.62;9.5;0.66;409.34;9.5;236.5;234.3;238.2;49.9;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059384E12;60.5;21.0;118.3;-93.0;27.4;3105.0;7256.0;3508000.0;3.05445152E8;556364.0;1.31932464E8;3006831.0;1.28659072E8;258733.0;7929.0;0.0;20.4;7256.0;7256.0;17.8;12.7;22.7;8.27;12.59;9.49;0.66;409.28;9.3;236.4;234.3;238.2;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059385E12;59.8;20.4;117.7;-93.0;27.4;3105.0;7215.0;3508000.0;3.05445184E8;556364.0;1.31932472E8;3006831.0;1.2865908E8;258733.0;7929.0;0.0;20.4;7235.0;7215.0;17.9;13.4;21.4;8.18;12.47;9.41;0.66;409.17;7.3;236.1;234.3;238.3;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059386E12;59.8;21.0;117.1;-85.0;27.4;3105.0;7194.0;3508000.0;3.05445184E8;556364.0;1.3193248E8;3006831.0;1.28659088E8;258733.0;7929.0;0.0;20.4;7215.0;7194.0;17.8;13.6;21.1;8.16;12.41;9.35;0.66;409.05;7.1;236.1;234.3;238.1;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059387E12;59.8;21.0;117.1;-100.0;27.4;3105.0;7173.0;3508000.0;3.05445184E8;556364.0;1.31932496E8;3006831.0;1.28659096E8;258733.0;7929.0;0.0;20.4;7173.0;7173.0;16.9;13.9;21.9;8.24;12.46;9.34;0.66;408.88;7.6;236.1;234.0;238.1;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059388E12;59.2;21.0;117.1;-93.0;27.4;3098.0;7132.0;3508000.0;3.05445216E8;556364.0;1.31932504E8;3006831.0;1.28659112E8;258733.0;7929.0;0.0;20.4;7152.0;7132.0;18.0;13.3;21.6;8.19;12.5;9.44;0.66;408.71;7.7;235.9;234.0;238.0;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059389E12;59.2;21.0;117.1;-93.0;28.0;24.0;7111.0;3508000.0;3.05445216E8;556364.0;1.31932512E8;3006831.0;1.2865912E8;258733.0;7929.0;0.0;20.4;7111.0;7111.0;17.6;13.4;21.7;8.21;12.44;9.35;0.66;408.48;7.9;235.8;233.9;237.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405939E12;59.2;21.0;117.1;-78.0;28.0;1656.0;7070.0;3508000.0;3.05445216E8;556364.0;1.3193252E8;3006831.0;1.28659128E8;258733.0;7929.0;0.0;20.4;7090.0;7070.0;17.4;13.7;21.5;8.18;12.43;9.35;0.66;408.71;7.4;235.9;234.1;237.9;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059391E12;58.6;21.0;117.1;-85.0;27.4;3149.0;7028.0;3508000.0;3.05445248E8;556364.0;1.31932528E8;3006832.0;1.28659136E8;258733.0;7929.0;0.0;20.4;7049.0;7028.0;5.2;5.3;4.6;2.56;3.57;2.48;0.72;409.11;0.7;236.2;234.0;238.4;50.0;0.0;32.0;0.0;8.0;1.0;8.0;0.0;0.0;0.0
1.44059392E12;56.6;21.0;112.6;-56.0;27.4;3068.0;6987.0;3508000.0;3.05445248E8;556365.0;1.31932536E8;3006832.0;1.28659136E8;258733.0;7929.0;0.0;20.4;7007.0;7007.0;5.1;5.3;4.5;2.52;3.52;2.45;0.72;409.17;0.8;236.0;234.2;238.5;50.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0
1.44059393E12;56.0;21.0;110.1;354.0;28.0;3068.0;6966.0;3508000.0;3.05445248E8;556365.0;1.31932544E8;3006837.0;1.28659144E8;258733.0;7929.0;0.0;20.4;6966.0;6945.0;17.2;13.7;22.3;8.3;12.56;9.43;0.66;408.48;8.3;235.8;234.0;237.7;50.0;0.0;0.0;0.0;8.0;5.0;8.0;0.0;0.0;0.0
1.44059394E12;55.4;21.0;109.4;280.0;27.4;3105.0;6924.0;3508000.0;3.0544528E8;556365.0;1.31932552E8;3006837.0;1.28659152E8;258733.0;7929.0;0.0;20.4;6987.0;6987.0;41.4;39.5;46.8;21.88;30.08;20.64;0.73;407.78;7.4;235.1;233.7;237.5;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059395E12;85.9;22.3;120.9;2571.0;28.0;3068.0;7132.0;3508000.0;3.0544528E8;556365.0;1.3193256E8;3006837.0;1.2865916E8;258733.0;7929.0;0.0;20.4;7235.0;7235.0;40.0;37.8;43.6;20.56;28.6;19.88;0.72;407.84;6.5;235.1;233.8;237.5;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
